PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY,AGE
1630181,R.J. Hampton,Magic,Guard,193,79,USA,2001-02-07,2,24,115.0,19.9,7.3,3.2,2.1,0.5,0.2,2022-10-03,2412840,"21 years, 6 months, 24 days"
203501,Tim Hardaway Jr.,Mavericks,Guard,195,92,USA,1992-03-16,9,24,586.0,27.0,13.9,2.8,1.9,0.6,0.1,2022-10-05,19602273,"30 years, 5 months, 15 days"
201935,James Harden,76ers,Guard,195,99,USA,1989-08-26,13,3,942.0,34.6,24.9,5.6,6.8,1.5,0.5,2022-10-03,33000000,"33 years, 0 months, 5 days"
203090,Maurice Harkless,Hawks,Forward,200,99,USA,1993-05-11,10,15,621.0,22.6,6.9,3.5,0.9,0.9,0.6,2022-10-06,4564980,"29 years, 3 months, 20 days"
203914,Gary Harris,Magic,Guard,193,95,USA,1994-09-14,8,19,468.0,28.8,11.8,2.5,2.1,1.2,0.2,2022-10-03,13000000,"27 years, 11 months, 17 days"
203925,Joe Harris,Nets,Guard,198,99,USA,1991-09-06,8,33,414.0,25.6,11.1,3.2,1.6,0.5,0.2,2022-10-03,18642857,"30 years, 11 months, 25 days"
202699,Tobias Harris,76ers,Forward,200,102,USA,1992-07-15,11,19,753.0,31.4,16.4,6.2,2.3,0.7,0.5,2022-10-03,37633050,"30 years, 1 months, 16 days"
1628404,Josh Hart,Trail Blazers,Guard,195,97,USA,1995-03-06,5,30,296.0,27.3,9.9,5.7,2.1,0.9,0.4,2022-10-03,12960000,"27 years, 5 months, 25 days"
1628392,Isaiah Hartenstein,Knicks,Center,213,113,Germany,1998-05-05,4,43,165.0,13.7,5.8,3.9,1.5,0.5,0.8,2022-10-04,7804879,"24 years, 3 months, 26 days"
1630573,Sam Hauser,Celtics,Forward,200,98,USA,1997-12-08,1,0,26.0,6.1,2.5,1.1,0.4,0.0,0.1,2022-10-02,1637966,"24 years, 8 months, 23 days"
1629637,Jaxson Hayes,Pelicans,Center,210,99,USA,2000-05-23,3,8,194.0,17.7,8.1,4.3,0.7,0.4,0.8,2022-10-04,6803012,"22 years, 3 months, 8 days"
1630165,Killian Hayes,Pistons,Guard,195,88,France,2001-07-27,2,7,92.0,25.2,6.8,3.0,4.5,1.1,0.5,2022-10-04,5837760,"21 years, 1 months, 4 days"
202330,Gordon Hayward,Hornets,Forward,200,102,USA,1990-03-23,12,9,734.0,31.1,15.6,4.5,3.5,1.0,0.4,2022-10-02,30075000,"32 years, 5 months, 8 days"
1627823,Juancho Hernangomez,Raptors,Forward,205,97,Spain,1995-09-28,6,15,297.0,15.7,5.4,3.4,0.6,0.4,0.2,2022-10-02,1836090,"26 years, 11 months, 3 days"
1626195,Willy Hernangomez,Pelicans,Center,210,113,Spain,1994-05-27,6,35,306.0,15.3,7.4,5.9,1.1,0.4,0.4,2022-10-04,2443581,"28 years, 3 months, 4 days"
1629639,Tyler Herro,Heat,Guard,195,88,USA,2000-01-20,3,13,175.0,30.3,16.7,4.7,3.2,0.6,0.2,2022-10-04,5722116,"22 years, 7 months, 11 days"
1627741,Buddy Hield,Pacers,Guard,193,99,Bahamas,1992-12-17,6,6,468.0,29.2,15.9,4.3,2.5,0.8,0.3,2022-10-05,21177750,"29 years, 8 months, 14 days"
1629312,Haywood Highsmith,Heat,Forward,193,99,USA,1996-12-09,2,0,24.0,8.5,2.2,1.3,0.3,0.1,0.1,2022-10-04,1752638,"25 years, 8 months, 22 days"
201588,George Hill,Bucks,Guard,193,85,USA,1986-05-04,14,26,869.0,27.2,10.7,3.0,3.1,0.9,0.3,2022-10-01,4000000,"36 years, 3 months, 27 days"
1628988,Aaron Holiday,Hawks,Guard,182,83,USA,1996-09-30,4,23,245.0,18.2,7.3,1.8,2.4,0.7,0.2,2022-10-06,1836090,"25 years, 11 months, 1 days"
201950,Jrue Holiday,Bucks,Guard,190,92,USA,1990-06-12,13,17,839.0,33.2,16.2,4.0,6.4,1.5,0.5,2022-10-01,33665040,"32 years, 2 months, 19 days"
203200,Justin Holiday,Hawks,Forward,198,81,USA,1989-04-05,9,0,576.0,24.6,8.7,3.0,1.5,1.0,0.4,2022-10-06,6292440,"33 years, 4 months, 26 days"
1626158,Richaun Holmes,Kings,Forward,208,106,USA,1993-10-15,7,37,376.0,21.1,9.6,5.8,1.1,0.6,1.1,2022-10-03,11215260,"28 years, 10 months, 16 days"
201143,Al Horford,Celtics,Center,205,108,Dominican Republic,1986-06-03,15,3,950.0,32.2,13.7,8.2,3.3,0.8,1.2,2022-10-02,26500000,"36 years, 2 months, 28 days"
1629659,Talen Horton-Tucker,Jazz,Guard,193,106,USA,2000-11-25,3,46,131.0,22.1,9.3,2.8,2.6,1.0,0.4,2022-10-02,10260000,"21 years, 9 months, 6 days"
1627863,Danuel House Jr.,76ers,Forward,198,99,USA,1993-06-07,6,0,204.0,24.4,8.5,3.6,1.3,0.7,0.4,2022-10-03,4105000,"29 years, 2 months, 24 days"
1628989,Kevin Huerter,Kings,Guard,200,89,USA,1998-08-27,4,19,274.0,29.6,11.4,3.5,3.2,0.9,0.4,2022-10-03,14508929,"24 years, 0 months, 4 days"
1629631,De'Andre Hunter,Hawks,Forward,203,100,USA,1997-12-02,3,4,139.0,30.7,13.2,4.1,1.6,0.7,0.4,2022-10-06,9835881,"24 years, 8 months, 29 days"
1630538,Bones Hyland,Nuggets,Guard,187,76,USA,2000-09-14,1,26,69.0,19.0,10.1,2.7,2.8,0.6,0.3,2022-10-03,2201520,"21 years, 11 months, 17 days"
201586,Serge Ibaka,Bucks,Forward,208,106,Republic of the Congo,1989-09-18,13,24,903.0,27.6,12.1,7.2,0.8,0.4,1.9,2022-10-01,1836090,"32 years, 11 months, 13 days"
204060,Joe Ingles,Bucks,Forward,203,99,Australia,1987-10-02,8,0,590.0,25.7,8.6,3.2,3.8,0.9,0.2,2022-10-01,6479000,"34 years, 10 months, 29 days"
1627742,Brandon Ingram,Pelicans,Forward,203,86,USA,1997-09-02,6,2,368.0,32.8,18.5,5.2,3.8,0.7,0.6,2022-10-04,31650600,"24 years, 11 months, 29 days"
202681,Kyrie Irving,Nets,Guard,187,88,Australia,1992-03-23,11,1,611.0,34.0,23.1,3.8,5.7,1.3,0.4,2022-10-03,36934550,"30 years, 5 months, 8 days"
1628371,Jonathan Isaac,Magic,Forward,208,104,USA,1997-10-03,3,6,136.0,25.8,9.3,5.4,1.1,1.1,1.5,2022-10-03,17400000,"24 years, 10 months, 28 days"
1630543,Isaiah Jackson,Pacers,Forward,208,92,USA,2002-01-10,1,22,36.0,15.0,8.3,4.1,0.3,0.7,1.4,2022-10-05,2573760,"20 years, 7 months, 21 days"
202704,Reggie Jackson,Clippers,Guard,187,94,USA,1990-04-16,11,24,703.0,25.6,13.1,3.0,4.3,0.7,0.1,2022-09-30,11215260,"32 years, 4 months, 15 days"
1628991,Jaren Jackson Jr.,Grizzlies,Forward,210,109,USA,1999-09-15,4,4,204.0,27.1,15.8,5.1,1.2,0.9,1.8,2022-10-01,28946605,"22 years, 11 months, 16 days"
2544,LeBron James,Lakers,Forward,205,113,USA,1984-12-30,19,1,1366.0,38.2,27.1,7.5,7.4,1.6,0.8,2022-10-03,44474988,"37 years, 8 months, 1 days"
1629660,Ty Jerome,Thunder,Guard,195,88,USA,1997-07-08,3,24,112.0,17.1,7.1,1.9,2.4,0.6,0.1,2022-10-03,4220057,"25 years, 1 months, 23 days"
1630198,Isaiah Joe,76ers,Guard,193,74,USA,1999-07-02,2,49,96.0,10.3,3.7,1.0,0.6,0.3,0.1,2022-10-03,1782621,"23 years, 1 months, 29 days"
1629661,Cameron Johnson,Suns,Forward,203,95,USA,1996-03-03,3,11,183.0,24.2,10.4,3.6,1.4,0.7,0.3,2022-10-02,5887899,"26 years, 5 months, 28 days"
1630552,Jalen Johnson,Hawks,Forward,203,99,USA,2001-12-18,1,20,22.0,5.5,2.4,1.2,0.1,0.1,0.1,2022-10-06,2792640,"20 years, 8 months, 13 days"
1629640,Keldon Johnson,Spurs,Forward,198,99,USA,1999-10-11,3,29,161.0,28.9,14.4,5.8,1.8,0.7,0.2,2022-10-02,3873025,"22 years, 10 months, 20 days"
1630553,Keon Johnson,Trail Blazers,Guard,193,83,USA,2002-03-10,1,21,37.0,18.8,7.2,2.2,2.1,0.8,0.3,2022-10-03,2681040,"20 years, 5 months, 21 days"
1626169,Stanley Johnson,Jazz,Forward,198,109,USA,1996-05-29,7,8,419.0,20.1,6.3,3.1,1.5,0.9,0.2,2022-10-02,2351521,"26 years, 3 months, 2 days"
203999,Nikola Jokic,Nuggets,Center,210,128,Serbia,1995-02-19,7,41,527.0,30.4,19.7,10.4,6.2,1.2,0.7,2022-10-03,33047803,"27 years, 6 months, 12 days"
1627745,Damian Jones,Lakers,Center,210,111,USA,1995-06-30,6,30,199.0,15.2,5.6,3.4,0.8,0.4,0.7,2022-10-03,2298385,"27 years, 2 months, 1 days"
1630529,Herbert Jones,Pelicans,Forward,200,93,USA,1998-10-06,1,35,78.0,29.9,9.5,3.8,2.1,1.7,0.8,2022-10-04,1785000,"23 years, 10 months, 25 days"
1630539,Kai Jones,Hornets,Center,208,100,Bahamas,2001-01-19,1,19,21.0,3.0,1.0,0.5,0.2,0.0,0.1,2022-10-02,2909040,"21 years, 7 months, 12 days"
1630200,Tre Jones,Spurs,Guard,185,83,USA,2000-01-08,2,41,106.0,13.4,4.8,1.7,2.6,0.5,0.1,2022-10-02,1782621,"22 years, 7 months, 23 days"
1626145,Tyus Jones,Grizzlies,Guard,182,88,USA,1996-05-10,7,24,455.0,18.4,6.2,1.8,3.7,1.0,0.1,2022-10-01,15000000,"26 years, 3 months, 21 days"
1627884,Derrick Jones Jr.,Bulls,Forward,198,95,USA,1997-02-15,6,0,280.0,19.8,6.5,3.4,0.7,0.7,0.7,2022-10-04,3200000,"25 years, 6 months, 16 days"
201599,DeAndre Jordan,Nuggets,Center,210,120,USA,1988-07-21,14,35,980.0,26.7,9.1,10.3,1.0,0.5,1.5,2022-10-03,9663997,"34 years, 1 months, 10 days"
202709,Cory Joseph,Pistons,Guard,190,90,Canada,1991-08-20,11,29,728.0,22.2,7.1,2.6,3.0,0.8,0.2,2022-10-04,5155500,"31 years, 0 months, 11 days"
1628379,Luke Kennard,Clippers,Guard,195,93,USA,1996-06-24,5,12,297.0,23.5,10.0,2.9,2.0,0.5,0.1,2022-09-30,14415545,"26 years, 2 months, 7 days"
1630557,Corey Kispert,Wizards,Forward,198,101,USA,1999-03-03,1,15,77.0,23.4,8.2,2.7,1.1,0.5,0.3,2022-09-30,3552840,"23 years, 5 months, 28 days"
1628467,Maxi Kleber,Mavericks,Forward,208,108,Germany,1992-01-29,5,0,326.0,22.7,7.1,4.8,1.1,0.4,0.9,2022-10-05,9000000,"30 years, 7 months, 2 days"
1630233,Nathan Knight,Timberwolves,Forward,208,114,USA,1997-09-20,2,0,70.0,7.8,3.7,2.2,0.4,0.2,0.3,2022-10-04,1836090,"24 years, 11 months, 11 days"
1629723,John Konchar,Grizzlies,Guard,195,95,USA,1996-03-22,3,0,134.0,15.3,4.4,3.8,1.3,0.6,0.3,2022-10-01,2300000,"26 years, 5 months, 9 days"
1627788,Furkan Korkmaz,76ers,Guard,200,91,Turkey,1997-07-24,5,26,256.0,18.7,7.9,2.2,1.3,0.6,0.1,2022-10-03,5000000,"25 years, 1 months, 7 days"
1628436,Luke Kornet,Celtics,Center,218,113,USA,1995-07-15,5,0,148.0,14.3,5.5,2.6,1.0,0.3,0.8,2022-10-02,2133278,"27 years, 1 months, 16 days"
1630249,Vit Krejci,Thunder,Guard,203,88,Czech Republic,2000-06-19,1,37,30.0,23.0,6.2,3.4,1.9,0.6,0.3,2022-10-03,1563518,"22 years, 2 months, 12 days"
1630228,Jonathan Kuminga,Warriors,Forward,200,102,DRC,2002-10-06,1,7,70.0,16.9,9.3,3.3,0.9,0.4,0.3,2022-09-30,5739840,"19 years, 10 months, 25 days"
1628398,Kyle Kuzma,Wizards,Forward,205,100,USA,1995-07-24,5,27,342.0,30.4,15.6,6.2,2.2,0.6,0.5,2022-09-30,13000000,"27 years, 1 months, 7 days"
203897,Zach LaVine,Bulls,Guard,195,90,USA,1995-03-10,8,13,478.0,31.8,19.8,3.9,3.9,0.9,0.3,2022-10-04,37096500,"27 years, 5 months, 21 days"
1629111,Jock Landale,Suns,Center,210,115,Australia,1995-10-25,1,0,54.0,10.9,4.9,2.6,0.8,0.2,0.3,2022-10-02,1563518,"26 years, 10 months, 6 days"
1629641,Romeo Langford,Spurs,Guard,195,97,USA,1999-10-25,3,14,98.0,14.5,3.6,1.9,0.5,0.4,0.3,2022-10-02,5634257,"22 years, 10 months, 6 days"
1627747,Caris LeVert,Cavaliers,Guard,198,92,USA,1994-08-25,6,20,318.0,27.5,14.6,3.8,4.0,1.1,0.3,2022-10-05,18796296,"28 years, 0 months, 6 days"
1627814,Damion Lee,Suns,Guard,195,95,USA,1992-10-21,5,0,216.0,21.0,8.2,3.5,1.4,0.7,0.1,2022-10-02,1836090,"29 years, 10 months, 10 days"
1630240,Saben Lee,Pistons,Guard,187,83,USA,1999-06-23,2,38,85.0,16.3,5.6,2.2,3.3,0.8,0.3,2022-10-04,1752638,"23 years, 2 months, 8 days"
203458,Alex Len,Kings,Center,213,113,Ukraine,1993-06-16,9,5,570.0,18.9,7.7,5.9,0.9,0.4,1.0,2022-10-03,3918600,"29 years, 2 months, 15 days"
202695,Kawhi Leonard,Clippers,Forward,200,102,USA,1991-06-29,10,15,576.0,31.3,19.2,6.4,2.9,1.8,0.6,2022-09-30,42492492,"31 years, 2 months, 2 days"
1630184,Kira Lewis Jr.,Pelicans,Guard,185,77,USA,2001-04-06,2,13,78.0,16.0,6.2,1.4,2.2,0.6,0.1,2022-10-04,4004280,"21 years, 4 months, 25 days"
203081,Damian Lillard,Trail Blazers,Guard,187,88,USA,1990-07-15,10,6,711.0,36.3,24.6,4.2,6.6,1.0,0.3,2022-10-03,42492492,"32 years, 1 months, 16 days"
1629642,Nassir Little,Trail Blazers,Forward,195,99,USA,2000-02-11,3,25,138.0,16.7,5.8,3.4,0.7,0.3,0.5,2022-10-03,4171548,"22 years, 6 months, 20 days"
1630587,Isaiah Livers,Pistons,Forward,198,105,USA,1998-07-28,1,42,19.0,20.2,6.4,3.0,1.1,0.7,0.4,2022-10-04,1563518,"24 years, 1 months, 3 days"
1626172,Kevon Looney,Warriors,Forward,205,100,USA,1996-02-06,7,30,367.0,16.4,4.7,4.8,1.4,0.5,0.6,2022-09-30,8000000,"26 years, 6 months, 25 days"
201572,Brook Lopez,Bucks,Center,213,127,USA,1988-04-01,14,10,868.0,30.2,16.4,6.2,1.4,0.6,1.8,2022-10-01,13906976,"34 years, 4 months, 30 days"
201577,Robin Lopez,Cavaliers,Center,213,127,USA,1988-04-01,14,15,939.0,21.9,8.7,4.9,0.8,0.2,1.1,2022-10-05,1836090,"34 years, 4 months, 30 days"
1629712,Didi Louzada,Trail Blazers,Guard,195,85,Brazil,1999-07-02,3,35,12.0,15.5,3.6,1.7,0.7,0.3,0.2,,268032,"23 years, 1 months, 29 days"
201567,Kevin Love,Cavaliers,Forward,203,113,USA,1988-09-07,14,5,812.0,30.9,17.6,10.7,2.4,0.7,0.4,2022-10-05,28942830,"33 years, 11 months, 24 days"
200768,Kyle Lowry,Heat,Guard,182,88,USA,1986-03-25,16,24,1023.0,31.9,14.8,4.4,6.3,1.3,0.3,2022-10-04,28333334,"36 years, 5 months, 6 days"
1626168,Trey Lyles,Kings,Forward,205,106,Canada,1995-11-05,7,12,449.0,18.3,7.8,4.3,1.1,0.4,0.3,2022-10-03,2625000,"26 years, 9 months, 26 days"
1630177,Theo Maledon,Thunder,Guard,193,79,France,2001-06-12,2,34,116.0,23.2,8.8,2.9,2.9,0.8,0.2,2022-10-03,1900000,"21 years, 2 months, 19 days"
1629611,Terance Mann,Clippers,Guard,195,97,USA,1996-10-18,3,48,189.0,20.9,7.6,3.8,1.9,0.5,0.2,2022-09-30,1930681,"25 years, 10 months, 13 days"
1630544,Tre Mann,Thunder,Guard,190,80,USA,2001-02-03,1,18,60.0,22.8,10.4,2.9,1.5,0.8,0.2,2022-10-03,3046200,"21 years, 6 months, 28 days"
1626246,Boban Marjanovic,Rockets,Center,220,131,Serbia,1988-08-15,7,0,286.0,9.2,5.9,3.8,0.5,0.2,0.3,2022-10-02,3500000,"34 years, 0 months, 16 days"
1628374,Lauri Markkanen,Cavaliers,Forward,210,108,Finland,1997-05-22,5,7,282.0,29.7,15.4,6.8,1.3,0.7,0.5,2022-10-05,16475454,"25 years, 3 months, 9 days"
1630230,Naji Marshall,Pelicans,Forward,200,99,USA,1998-01-24,2,0,87.0,16.5,6.4,3.3,1.7,0.7,0.2,2022-10-04,1782621,"24 years, 7 months, 7 days"
1628997,Caleb Martin,Heat,Forward,195,92,USA,1995-09-28,3,0,131.0,19.1,7.1,3.1,1.2,0.8,0.4,2022-10-04,6479000,"26 years, 11 months, 3 days"
1628998,Cody Martin,Hornets,Forward,198,92,USA,1995-09-28,3,36,171.0,21.2,5.8,3.5,2.1,1.0,0.3,2022-10-02,7000000,"26 years, 11 months, 3 days"
1630231,Kenyon Martin Jr.,Rockets,Forward,195,97,USA,2001-01-06,2,52,124.0,22.0,9.0,4.3,1.2,0.5,0.7,2022-10-02,1782621,"21 years, 7 months, 25 days"
1629726,Garrison Mathews,Rockets,Guard,195,97,USA,1996-10-24,3,0,147.0,20.3,7.5,2.0,0.7,0.6,0.2,2022-10-02,2000000,"25 years, 10 months, 7 days"
202083,Wesley Matthews,Bucks,Guard,193,99,USA,1986-10-14,13,0,898.0,30.5,12.2,2.9,2.0,1.0,0.2,2022-10-01,1836090,"35 years, 10 months, 17 days"
1630178,Tyrese Maxey,76ers,Guard,187,90,USA,2000-11-04,2,21,136.0,26.4,13.2,2.5,3.2,0.6,0.3,2022-10-03,2726880,"21 years, 9 months, 27 days"
1630540,Miles McBride,Knicks,Guard,185,88,USA,2000-09-08,1,36,40.0,9.3,2.2,1.1,1.0,0.4,0.0,2022-10-04,1563518,"21 years, 11 months, 23 days"
1630644,Mac McClung,Warriors,Guard,187,83,USA,1999-01-06,1,0,2.0,12.2,4.0,1.5,0.5,0.5,0.5,2022-09-30,1637966,"23 years, 7 months, 25 days"
203468,CJ McCollum,Pelicans,Guard,190,86,USA,1991-09-19,9,10,590.0,31.6,19.2,3.5,3.5,0.9,0.4,2022-10-04,33333333,"30 years, 11 months, 12 days"
204456,T.J. McConnell,Pacers,Guard,185,86,USA,1992-03-25,7,0,481.0,22.2,6.9,3.0,5.0,1.3,0.2,2022-10-05,8100000,"30 years, 5 months, 6 days"
1630183,Jaden McDaniels,Timberwolves,Forward,205,83,USA,2000-09-29,2,28,133.0,24.9,8.1,3.9,1.1,0.7,0.9,2022-10-04,2161440,"21 years, 11 months, 2 days"
1629667,Jalen McDaniels,Hornets,Forward,205,92,USA,1998-01-31,3,52,118.0,17.7,6.6,3.4,1.1,0.5,0.4,2022-10-02,1930681,"24 years, 7 months, 0 days"
203926,Doug McDermott,Spurs,Forward,200,102,USA,1992-01-03,8,11,527.0,20.9,9.2,2.3,0.9,0.2,0.1,2022-10-02,13750000,"30 years, 7 months, 28 days"
201580,JaVale McGee,Mavericks,Center,213,122,USA,1988-01-19,14,18,821.0,17.0,8.0,5.3,0.4,0.4,1.5,2022-10-05,5461219,"34 years, 7 months, 12 days"
203585,Rodney McGruder,Pistons,Guard,193,92,USA,1991-07-29,6,0,285.0,19.8,5.8,2.8,1.2,0.5,0.2,2022-10-04,1836090,"31 years, 1 months, 2 days"
1629162,Jordan McLaughlin,Timberwolves,Guard,180,83,USA,1996-04-09,3,0,143.0,17.0,5.0,1.8,3.5,1.0,0.1,2022-10-04,2160000,"26 years, 4 months, 22 days"
1629001,De'Anthony Melton,76ers,Guard,187,90,USA,1998-05-28,4,46,235.0,20.7,8.4,3.6,2.8,1.3,0.5,2022-10-03,8250000,"24 years, 3 months, 3 days"
1629002,Chimezie Metu,Kings,Forward,205,102,USA,1997-03-22,4,49,143.0,14.1,6.1,3.6,0.8,0.5,0.4,2022-10-03,1910860,"25 years, 5 months, 9 days"
203114,Khris Middleton,Bucks,Forward,200,100,USA,1991-08-12,10,39,651.0,31.8,17.1,4.9,3.8,1.2,0.2,2022-10-01,37948276,"31 years, 0 months, 19 days"
201988,Patty Mills,Nets,Guard,182,81,Australia,1988-08-11,13,55,820.0,20.7,9.2,1.7,2.3,0.7,0.1,2022-10-03,6479000,"34 years, 0 months, 20 days"
1629003,Shake Milton,76ers,Guard,195,92,USA,1996-09-26,4,54,178.0,20.9,9.7,2.3,2.6,0.5,0.3,2022-10-03,1997718,"25 years, 11 months, 5 days"
1630558,Davion Mitchell,Kings,Guard,182,91,USA,1998-09-05,1,9,75.0,27.7,11.5,2.2,4.2,0.7,0.3,2022-10-03,4833600,"23 years, 11 months, 26 days"
1628378,Donovan Mitchell,Jazz,Guard,185,97,USA,1996-09-07,5,13,345.0,33.7,23.9,4.2,4.5,1.3,0.3,2022-10-02,30351780,"25 years, 11 months, 24 days"
1630596,Evan Mobley,Cavaliers,Center,210,97,USA,2001-06-18,1,3,69.0,33.8,15.0,8.3,2.5,0.8,1.7,2022-10-05,8478720,"21 years, 2 months, 13 days"
1628370,Malik Monk,Kings,Guard,190,90,USA,1998-02-04,5,11,309.0,20.4,10.3,2.3,2.0,0.5,0.2,2022-10-03,9472219,"24 years, 6 months, 27 days"
1630541,Moses Moody,Warriors,Guard,195,95,USA,2002-05-31,1,14,52.0,11.7,4.4,1.5,0.4,0.1,0.2,2022-09-30,3740160,"20 years, 3 months, 0 days"
1629875,Xavier Moon,Clippers,Guard,187,74,USA,1995-01-02,1,0,10.0,13.7,5.8,1.4,2.4,0.7,0.3,2022-09-30,1637966,"27 years, 7 months, 29 days"
1629630,Ja Morant,Grizzlies,Guard,190,78,USA,1999-08-10,3,2,187.0,32.2,21.2,4.5,7.1,1.0,0.3,2022-10-01,12119440,"23 years, 0 months, 21 days"
1629752,Juwan Morgan,Celtics,Forward,200,105,USA,1997-04-17,4,0,52.0,6.0,1.5,1.2,0.3,0.1,0.1,,576230,"25 years, 4 months, 14 days"
1628420,Monte Morris,Wizards,Guard,187,83,USA,1995-06-27,5,51,280.0,25.2,10.5,2.3,3.7,0.8,0.2,2022-09-30,9125000,"27 years, 2 months, 4 days"
1630530,Trey Murphy III,Pelicans,Forward,203,93,USA,2000-06-18,1,17,62.0,13.9,5.4,2.4,0.6,0.4,0.1,2022-10-04,3206520,"22 years, 2 months, 13 days"
1627749,Dejounte Murray,Hawks,Guard,193,81,USA,1996-09-19,5,29,320.0,25.8,12.5,6.0,4.8,1.4,0.3,2022-10-06,16571120,"25 years, 11 months, 12 days"
1627750,Jamal Murray,Nuggets,Guard,190,97,Canada,1997-02-23,5,7,345.0,30.1,16.3,3.6,3.8,1.0,0.3,2022-10-03,31650600,"25 years, 6 months, 8 days"
203488,Mike Muscala,Thunder,Forward,208,108,USA,1991-07-01,9,44,432.0,15.5,6.2,3.2,0.9,0.3,0.5,2022-10-03,3500000,"31 years, 1 months, 30 days"
1629004,Svi Mykhailiuk,Raptors,Guard,200,92,Ukraine,1997-06-10,5,47,220.0,17.0,6.6,1.8,1.4,0.6,0.1,,1878720,"25 years, 2 months, 21 days"
1626204,Larry Nance Jr.,Pelicans,Forward,200,111,USA,1993-01-01,7,27,396.0,24.1,8.1,6.5,1.9,1.2,0.5,2022-10-04,9672727,"29 years, 7 months, 30 days"
1630174,Aaron Nesmith,Pacers,Guard,195,97,USA,1999-10-16,2,14,98.0,12.7,4.2,2.2,0.5,0.4,0.1,2022-10-05,3804360,"22 years, 10 months, 15 days"
203526,Raul Neto,Cavaliers,Guard,187,81,Brazil,1992-05-19,7,47,387.0,16.2,6.0,1.6,2.2,0.7,0.1,2022-10-05,1836090,"30 years, 3 months, 12 days"
1627777,Georges Niang,76ers,Forward,200,104,USA,1993-06-17,6,50,305.0,14.6,6.1,2.0,0.8,0.3,0.1,2022-10-03,3465000,"29 years, 2 months, 14 days"
1630227,Daishen Nix,Rockets,Guard,193,102,USA,2002-02-13,1,0,24.0,10.9,3.2,1.4,1.7,0.6,0.0,2022-10-02,1563518,"20 years, 6 months, 18 days"
1630192,Zeke Nnaji,Nuggets,Forward,205,108,USA,2001-01-09,2,22,83.0,13.2,4.9,2.6,0.3,0.3,0.2,2022-10-03,2617800,"21 years, 7 months, 22 days"
203457,Nerlens Noel,Pistons,Center,210,99,USA,1994-04-10,8,6,450.0,22.4,7.3,6.2,1.1,1.3,1.5,2022-10-04,9240000,"28 years, 4 months, 21 days"
1629669,Jaylen Nowell,Timberwolves,Guard,193,91,USA,1999-07-09,3,43,119.0,15.8,8.1,1.9,1.8,0.4,0.2,2022-10-04,1930681,"23 years, 1 months, 22 days"
1628373,Frank Ntilikina,Mavericks,Guard,193,90,France,1998-07-28,5,8,269.0,17.9,5.2,1.8,2.3,0.7,0.2,2022-10-05,2036318,"24 years, 1 months, 3 days"
1629134,Kendrick Nunn,Lakers,Guard,187,86,USA,1995-08-03,2,0,123.0,29.4,15.0,2.9,3.0,0.9,0.2,2022-10-03,5250000,"27 years, 0 months, 28 days"
203994,Jusuf Nurkic,Trail Blazers,Center,210,131,Bosnia and Herzegovina,1994-08-23,8,16,411.0,23.9,12.2,8.5,2.2,0.9,1.2,2022-10-03,15625000,"28 years, 0 months, 8 days"
1628021,David Nwaba,Rockets,Guard,195,99,USA,1993-01-14,6,0,237.0,19.3,6.8,3.7,1.0,0.7,0.4,2022-10-02,5022000,"29 years, 7 months, 17 days"
1626220,Royce O'Neale,Nets,Forward,195,102,USA,1993-06-05,5,0,370.0,25.7,6.2,4.8,2.1,0.8,0.4,2022-10-03,9200000,"29 years, 2 months, 26 days"
1629643,Chuma Okeke,Magic,Forward,198,103,USA,1998-08-18,2,16,115.0,25.1,8.3,4.6,1.9,1.3,0.6,2022-10-03,3433320,"24 years, 0 months, 13 days"
1629006,Josh Okogie,Suns,Guard,193,96,Nigeria,1998-09-01,4,20,244.0,20.6,6.4,2.9,1.1,1.0,0.4,2022-10-02,1836090,"23 years, 11 months, 30 days"
1630168,Onyeka Okongwu,Hawks,Forward,203,108,USA,2000-12-11,2,6,98.0,16.3,6.3,4.6,0.7,0.6,0.9,2022-10-06,6395160,"21 years, 8 months, 20 days"
1630171,Isaac Okoro,Cavaliers,Forward,195,102,USA,2001-01-26,2,5,134.0,31.0,9.2,3.0,1.9,0.9,0.3,2022-10-05,7040880,"21 years, 7 months, 5 days"
203506,Victor Oladipo,Heat,Guard,193,96,USA,1992-05-04,9,2,462.0,32.8,17.4,4.6,3.9,1.6,0.5,2022-10-04,8750000,"30 years, 3 months, 27 days"
203482,Kelly Olynyk,Pistons,Forward,210,108,Canada,1991-04-19,9,13,610.0,22.0,10.1,5.1,2.0,0.8,0.5,2022-10-04,12804878,"31 years, 4 months, 12 days"
1626224,Cedi Osman,Cavaliers,Forward,200,104,Turkey,1995-04-08,5,31,327.0,24.5,10.0,3.2,2.1,0.7,0.1,2022-10-05,7426088,"27 years, 4 months, 23 days"
1626162,Kelly Oubre Jr.,Hornets,Forward,198,92,USA,1995-12-09,7,15,479.0,25.2,12.0,4.3,1.0,0.9,0.5,2022-10-02,12600000,"26 years, 8 months, 22 days"
101108,Chris Paul,Suns,Guard,182,79,USA,1985-05-06,17,4,1155.0,34.5,18.1,4.5,9.5,2.1,0.1,2022-10-02,28400000,"37 years, 3 months, 25 days"
